03/13/2016 02:01	14.86
03/13/2016 02:06	14.35
03/13/2016 02:11	14.35
03/13/2016 02:16	14.44
03/13/2016 02:21	14.11
03/13/2016 02:26	14.27
03/13/2016 02:31	14.39
03/13/2016 02:36	15.12
03/13/2016 02:41	15.02
03/13/2016 02:46	14.47
03/13/2016 02:51	14.2
03/13/2016 02:56	13.57
03/13/2016 03:11	14.14
03/13/2016 03:21	14.23
03/13/2016 03:26	14.08
03/13/2016 03:31	14.35
03/13/2016 03:36	14.29
03/13/2016 03:41	13.48
03/13/2016 03:46	13.81
03/13/2016 03:51	14.81
03/13/2016 03:56	14.67
03/13/2016 04:11	14.28
03/13/2016 04:16	14.03
03/13/2016 04:21	14.63
03/13/2016 04:26	14.23
03/13/2016 04:31	14.33
03/13/2016 04:41	15.48
03/13/2016 04:46	14.72
03/13/2016 04:51	14.1
03/13/2016 04:56	22.67
03/13/2016 05:01	14.46
03/13/2016 05:06	13.95
03/13/2016 05:11	13.9
03/13/2016 05:16	13.9
03/13/2016 05:21	14.06
03/13/2016 05:26	14.03
03/13/2016 05:31	15.15
03/13/2016 05:36	14.85
03/13/2016 05:41	14.85
03/13/2016 05:46	15.01
03/13/2016 05:51	15.01
03/13/2016 05:56	15.49
03/13/2016 06:01	15.49
03/13/2016 06:06	16.28
03/13/2016 06:11	16.44
03/13/2016 06:16	15.7
03/13/2016 06:21	14.85
03/13/2016 06:26	16.06
03/13/2016 06:31	15.86
03/13/2016 06:36	16.62
03/13/2016 06:46	17.06
03/13/2016 06:51	17.06
03/13/2016 06:56	17.01
03/13/2016 07:01	17.01
03/13/2016 07:16	18.57
03/13/2016 07:26	21.16
03/13/2016 07:31	20.63
03/13/2016 07:36	19.1
03/13/2016 07:41	21.05
03/13/2016 07:46	21.05
03/13/2016 07:51	21.08
03/13/2016 07:56	21.08
03/13/2016 08:01	19.73
03/13/2016 08:11	22.89
03/13/2016 08:21	23.02
03/13/2016 08:26	20.87
03/13/2016 08:31	25.63
03/13/2016 08:36	25.75
03/13/2016 08:41	26.56
03/13/2016 08:46	25.2
03/13/2016 08:51	26.72
03/13/2016 08:56	24.94
03/13/2016 09:01	21.32
03/13/2016 09:06	22.71
03/13/2016 09:11	21.28
03/13/2016 09:16	21.28
03/13/2016 09:21	19.45
03/13/2016 09:26	19.23
03/13/2016 09:31	21.32
03/13/2016 09:51	20.36
03/13/2016 10:01	21.86
03/13/2016 10:06	20.56
03/13/2016 10:11	21.35
03/13/2016 10:16	19.75
